Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 08/07  13:00:00,2.85838128688,0.4365131183,0.0,0.0,1.73850591034,0.469672298231,2.20817820857,0.469672298231,0.0480261946334,0.00985064545537,0.319445169994,0.257806068226,0.418754189599
 08/07  14:00:00,2.80889303091,0.412644561534,0.0,0.0,1.6879659797,0.48102116501,2.16898714471,0.48102116501,0.0480261946334,0.00985064545537,0.294631345917,0.272322700192,0.393885657023
 08/07  15:00:00,3.080152879,0.417772467431,0.0,0.0,1.89817495273,0.520020978792,2.41819593152,0.520020978792,0.0480261946334,0.00985064545537,0.301544742847,0.287460364541,0.397970807396
 08/07  16:00:00,3.32622011645,0.452371319206,0.0,0.0,2.03124990655,0.534925706246,2.5661756128,0.534925706246,0.0510278326292,0.0104663107111,0.343460130304,0.34001523,0.428949425888
 08/07  17:00:00,3.85692445582,0.525879802611,0.0,0.0,2.32389949703,0.6049826043,2.92888210133,0.6049826043,0.0660360226082,0.0135446369897,0.420322530775,0.413064164116,0.497425945455
 08/07  18:00:00,3.65466161035,0.593554577869,0.0,0.0,2.08680732298,0.557322096142,2.64412941912,0.557322096142,0.111060585896,0.0227796103697,0.383153984987,0.448463009979,0.562662277025
 08/07  19:00:00,3.34908610551,0.606807003618,0.0,0.0,1.7971289408,0.498250741421,2.29537968222,0.498250741421,0.2161178825,0.0443279011393,0.315283626754,0.462902012897,0.574920074427
 08/07  20:00:00,3.19651567272,0.569362335201,0.0,0.0,1.53324515147,0.44232002073,1.9755651722,0.44232002073,0.369201360438,0.0757268441841,0.282131328171,0.478815967726,0.536379175844
 08/07  21:00:00,3.04618292096,0.522217307097,0.0,0.0,1.33080579573,0.393909208695,1.72471500443,0.393909208695,0.474258657043,0.0972751213144,0.267221753354,0.467637384822,0.490004182589
 08/07  22:00:00,2.53552076652,0.448331972199,0.0,0.0,1.12942965099,0.342880224232,1.47230987522,0.342880224232,0.35419313721,0.0726485110859,0.216614016064,0.404680226938,0.420455641179
 08/07  23:00:00,2.09933556497,0.370156929183,0.0,0.0,0.988724050699,0.300211822576,1.28893587328,0.300211822576,0.246134262458,0.0504845536965,0.147046288352,0.351659587192,0.345932916231
 08/07  24:00:00,1.60234568895,0.28481179436,0.0,0.0,0.795525907154,0.250961154614,1.04648706177,0.250961154614,0.126068742626,0.0258579434679,0.0979808984401,0.290876042651,0.264774845898
 08/08  01:00:00,1.37221935354,0.245753592483,0.0,0.0,0.695806533102,0.219527827695,0.915334360798,0.219527827695,0.0750409166463,0.0153916382125,0.0835572224677,0.267820215411,0.227304840897
 08/08  02:00:00,1.21749289906,0.23618778797,0.0,0.0,0.609587683838,0.194904074125,0.804491757963,0.194904074125,0.0510278326292,0.0104663107111,0.0717169442605,0.264715053493,0.217952934953
 08/08  03:00:00,1.08414816218,0.238681905726,0.0,0.0,0.512711336646,0.169651345168,0.682362681815,0.169651345168,0.0510278326292,0.0104663107111,0.0642274778329,0.260988859192,0.220703730992
 08/08  04:00:00,1.0082243188,0.2667245283,0.0,0.0,0.454599483453,0.152324888037,0.60692437149,0.152324888037,0.0510278326292,0.0104663107111,0.0736008338661,0.251129970103,0.249425481523
 08/08  05:00:00,1.0458021112,0.398229777735,0.0,0.0,0.450747741712,0.149166700899,0.59991444261,0.149166700899,0.054029470625,0.0110819759668,0.0854603589124,0.280240863082,0.378925431873
 08/08  06:00:00,1.35088554079,0.641708936577,0.0,0.0,0.584391193319,0.186895059251,0.77128625257,0.186895059251,0.0870474952287,0.0178542910518,0.135831742961,0.323790758979,0.619404663283
 08/08  07:00:00,1.55007764054,0.704361090466,0.0,0.0,0.583139644607,0.184030096256,0.767169740863,0.184030096256,0.153083477938,0.0313989294054,0.209298551845,0.344051940493,0.680661129009
 08/08  08:00:00,1.65118852618,0.679786630819,0.0,0.0,0.717996471542,0.212646083523,0.930642555065,0.212646083523,0.120065519832,0.0246266102286,0.269902798408,0.290876042651,0.659749682357
 08/08  09:00:00,1.81983795416,0.620923008616,0.0,0.0,0.895492792635,0.258510557075,1.15400334971,0.258510557075,0.0600327466166,0.0123133064782,0.330854517454,0.247559033897,0.603869945194
 08/08  10:00:00,2.25140694576,0.557870539834,0.0,0.0,1.23175844012,0.346546210356,1.57830465048,0.346546210356,0.0480261946334,0.00985064545537,0.3467692427,0.253381212493,0.540416416594
 08/08  11:00:00,2.37468967009,0.502993330204,0.0,0.0,1.32418054588,0.363029350983,1.68720989686,0.363029350983,0.0480261946334,0.00985064545537,0.361069091606,0.253458841541,0.4855338595
 08/08  12:00:00,2.60539053017,0.459917169983,0.0,0.0,1.52520260009,0.407519745181,1.93272234527,0.407519745181,0.0480261946334,0.00985064545537,0.350527100905,0.249189243904,0.442751809812
 08/08  13:00:00,2.85179966886,0.436726459868,0.0,0.0,1.75581643958,0.445780150975,2.20159659055,0.445780150975,0.0480261946334,0.00985064545537,0.319445169994,0.257806068226,0.418967531168
 08/08  14:00:00,2.73843886049,0.412833493561,0.0,0.0,1.64291423509,0.455618739199,2.09853297429,0.455618739199,0.0480261946334,0.00985064545537,0.294631345917,0.272322700192,0.39407458905
 08/08  15:00:00,2.68272802251,0.417963577058,0.0,0.0,1.57233252317,0.448438551863,2.02077107504,0.448438551863,0.0480261946334,0.00985064545537,0.301544742847,0.287460364541,0.398161917022
 08/08  16:00:00,2.64838828428,0.452589585121,0.0,0.0,1.45708073213,0.431263048503,1.88834378063,0.431263048503,0.0510278326292,0.0104663107111,0.343460130304,0.34001523,0.429167691803
 08/08  17:00:00,2.95270693212,0.526152214654,0.0,0.0,1.56627397541,0.458390602216,2.02466457763,0.458390602216,0.0660360226082,0.0135446369897,0.420322530775,0.413064164116,0.497698357498
 08/08  18:00:00,2.89469276299,0.593879160023,0.0,0.0,1.46215080558,0.422009766183,1.88416057176,0.422009766183,0.111060585896,0.0227796103697,0.383153984987,0.448463009979,0.562986859179
 08/08  19:00:00,2.68516499907,0.607140238896,0.0,0.0,1.251493561,0.379965014783,1.63145857578,0.379965014783,0.2161178825,0.0443279011393,0.315283626754,0.462902012897,0.575253309706
 08/08  20:00:00,2.68449215732,0.56967641139,0.0,0.0,1.11903862627,0.344503030527,1.4635416568,0.344503030527,0.369201360438,0.0757268441841,0.282131328171,0.478815967726,0.536693252033
 08/08  21:00:00,2.69964635488,0.522496109327,0.0,0.0,1.0537244061,0.324454032244,1.37817843835,0.324454032244,0.474258657043,0.0972751213144,0.267221753354,0.467637384822,0.490282984819
 08/08  22:00:00,2.25201673,0.448536703717,0.0,0.0,0.903598401121,0.285207437584,1.1888058387,0.285207437584,0.35419313721,0.0726485110859,0.216614016064,0.404680226938,0.420660372698
 08/08  23:00:00,1.79890235025,0.37029068268,0.0,0.0,0.746944443013,0.241558215538,0.988502658551,0.241558215538,0.246134262458,0.0504845536965,0.147046288352,0.351659587192,0.346066669728
 08/08  24:00:00,1.37712923351,0.284874257247,0.0,0.0,0.618587872653,0.202682733673,0.821270606326,0.202682733673,0.126068742626,0.0258579434679,0.0979808984401,0.290876042651,0.264837308786
 08/09  01:00:00,1.1243885381,0.245787148929,0.0,0.0,0.498576831033,0.16892671433,0.667503545363,0.16892671433,0.0750409166463,0.0153916382125,0.0835572224677,0.267820215411,0.227338397343
 08/09  02:00:00,1.00136616494,0.236210185059,0.0,0.0,0.439441241183,0.148923782665,0.588365023848,0.148923782665,0.0510278326292,0.0104663107111,0.0717169442605,0.264715053493,0.217975332042
 08/09  03:00:00,0.887330893354,0.238708981421,0.0,0.0,0.359550840479,0.125994572511,0.485545412989,0.125994572511,0.0510278326292,0.0104663107111,0.0642274778329,0.260988859192,0.220730806687
 08/09  04:00:00,0.836740223371,0.266781977198,0.0,0.0,0.322434675288,0.113005600774,0.435440276062,0.113005600774,0.0510278326292,0.0104663107111,0.0736008338661,0.251129970103,0.249482930421
 08/09  05:00:00,0.863502918359,0.398417080507,0.0,0.0,0.309225840459,0.108389409314,0.417615249773,0.108389409314,0.054029470625,0.0110819759668,0.0854603589124,0.280240863082,0.379112734644
 08/09  06:00:00,1.02995708558,0.642139104368,0.0,0.0,0.333466033434,0.116891763929,0.450357797363,0.116891763929,0.0870474952287,0.0178542910518,0.135831742961,0.323790758979,0.619834831074
 08/09  07:00:00,1.31758423545,0.704864389654,0.0,0.0,0.401601273423,0.133075062343,0.534676335766,0.133075062343,0.153083477938,0.0313989294054,0.209298551845,0.344051940493,0.681164428196
 08/09  08:00:00,1.38737718909,0.680275862935,0.0,0.0,0.508388572234,0.158442645734,0.666831217968,0.158442645734,0.120065519832,0.0246266102286,0.269902798408,0.290876042651,0.660238914473
 08/09  09:00:00,1.49815672561,0.621362132832,0.0,0.0,0.638323313598,0.193998807563,0.832322121161,0.193998807563,0.0600327466166,0.0123133064782,0.330854517454,0.247559033897,0.604309069409
 08/09  10:00:00,1.9243618745,0.558247116055,0.0,0.0,0.970836039849,0.280423539366,1.25125957922,0.280423539366,0.0480261946334,0.00985064545537,0.3467692427,0.253381212493,0.540792992815
 08/09  11:00:00,2.07710895981,0.503314231611,0.0,0.0,1.08775132915,0.301877857424,1.38962918657,0.301877857424,0.0480261946334,0.00985064545537,0.361069091606,0.253458841541,0.485854760907
 08/09  12:00:00,2.27793968992,0.460200221219,0.0,0.0,1.25976223134,0.345509273687,1.60527150502,0.345509273687,0.0480261946334,0.00985064545537,0.350527100905,0.249189243904,0.443034861048
 08/09  13:00:00,2.61301299163,0.436971096618,0.0,0.0,1.5571479371,0.405661976227,1.96280991332,0.405661976227,0.0480261946334,0.00985064545537,0.319445169994,0.257806068226,0.419212167917
 08/09  14:00:00,2.99670069397,0.413050468254,0.0,0.0,1.87950631454,0.477288493234,2.35679480777,0.477288493234,0.0480261946334,0.00985064545537,0.294631345917,0.272322700192,0.394291563743
 08/09  15:00:00,3.25334847302,0.418181660096,0.0,0.0,2.06658847854,0.524803047006,2.59139152555,0.524803047006,0.0480261946334,0.00985064545537,0.301544742847,0.287460364541,0.398380000061
 08/09  16:00:00,3.48948634508,0.452841937452,0.0,0.0,2.17158013439,0.557861707044,2.72944184144,0.557861707044,0.0510278326292,0.0104663107111,0.343460130304,0.34001523,0.429420044134
 08/09  17:00:00,3.93651615523,0.526174855599,0.0,0.0,2.39355029066,0.614923510087,3.00847380074,0.614923510087,0.0660360226082,0.0135446369897,0.420322530775,0.413064164116,0.497720998443
 08/09  18:00:00,3.7250797018,0.594208321725,0.0,0.0,2.14831043712,0.566237073446,2.71454751057,0.566237073446,0.111060585896,0.0227796103697,0.383153984987,0.448463009979,0.563316020881
 08/09  19:00:00,3.48685643074,0.607522108325,0.0,0.0,1.9199039296,0.513246077855,2.43315000745,0.513246077855,0.2161178825,0.0443279011393,0.315283626754,0.462902012897,0.575635179134
 08/09  20:00:00,3.27452750069,0.570013292429,0.0,0.0,1.60240692961,0.451170070564,2.05357700017,0.451170070564,0.369201360438,0.0757268441841,0.282131328171,0.478815967726,0.537030133072
 08/09  21:00:00,3.05955240713,0.522788535182,0.0,0.0,1.34411832239,0.393966168211,1.7380844906,0.393966168211,0.474258657043,0.0972751213144,0.267221753354,0.467637384822,0.490575410674
 08/09  22:00:00,2.46409105302,0.448767275184,0.0,0.0,1.07057619253,0.330303969187,1.40088016172,0.330303969187,0.35419313721,0.0726485110859,0.216614016064,0.404680226938,0.420890944164
 08/09  23:00:00,1.9458460717,0.370442268357,0.0,0.0,0.862451088348,0.272995291652,1.13544638,0.272995291652,0.246134262458,0.0504845536965,0.147046288352,0.351659587192,0.346218255405
 08/09  24:00:00,1.49546140716,0.284944704878,0.0,0.0,0.7113173956,0.228285384379,0.939602779978,0.228285384379,0.126068742626,0.0258579434679,0.0979808984401,0.290876042651,0.264907756417
 08/10  01:00:00,1.18959155916,0.245822808099,0.0,0.0,0.548133591932,0.184572974494,0.732706566426,0.184572974494,0.0750409166463,0.0153916382125,0.0835572224677,0.267820215411,0.227374056513
 08/10  02:00:00,1.04843894165,0.236235535116,0.0,0.0,0.475315838993,0.160121961565,0.635437800558,0.160121961565,0.0510278326292,0.0104663107111,0.0717169442605,0.264715053493,0.218000682099
 08/10  03:00:00,0.969879349026,0.238739312576,0.0,0.0,0.424914386275,0.143179482386,0.568093868661,0.143179482386,0.0510278326292,0.0104663107111,0.0642274778329,0.260988859192,0.220761137843
 08/10  04:00:00,0.891742824209,0.266846177988,0.0,0.0,0.364686250997,0.125756625902,0.4904428769,0.125756625902,0.0510278326292,0.0104663107111,0.0736008338661,0.251129970103,0.249547131211
 08/10  05:00:00,0.927210403473,0.398625077722,0.0,0.0,0.359010110233,0.122312624653,0.481322734887,0.122312624653,0.054029470625,0.0110819759668,0.0854603589124,0.280240863082,0.37932073186
 08/10  06:00:00,1.10651685793,0.642619610611,0.0,0.0,0.394042198385,0.132875371326,0.526917569711,0.132875371326,0.0870474952287,0.0178542910518,0.135831742961,0.323790758979,0.620315337317
 08/10  07:00:00,1.37083862561,0.705425788948,0.0,0.0,0.443686635908,0.144244090018,0.587930725926,0.144244090018,0.153083477938,0.0313989294054,0.209298551845,0.344051940493,0.68172582749
 08/10  08:00:00,1.43944159659,0.680821574939,0.0,0.0,0.550883962601,0.168011662872,0.718895625474,0.168011662872,0.120065519832,0.0246266102286,0.269902798408,0.290876042651,0.660784626478
 08/10  09:00:00,1.63718371111,0.621850807375,0.0,0.0,0.755230075049,0.216119031615,0.971349106664,0.216119031615,0.0600327466166,0.0123133064782,0.330854517454,0.247559033897,0.604797743953
 08/10  10:00:00,2.18234751038,0.558664237573,0.0,0.0,1.19055431036,0.318690904734,1.5092452151,0.318690904734,0.0480261946334,0.00985064545537,0.3467692427,0.253381212493,0.541210114334
 08/10  11:00:00,2.43829610671,0.503667020086,0.0,0.0,1.39602229647,0.354794037002,1.75081633347,0.354794037002,0.0480261946334,0.00985064545537,0.361069091606,0.253458841541,0.486207549382
 08/10  12:00:00,2.66560961865,0.460503519836,0.0,0.0,1.58910168694,0.403839746809,1.99294143375,0.403839746809,0.0480261946334,0.00985064545537,0.350527100905,0.249189243904,0.443338159665
 08/10  13:00:00,2.96477926988,0.437252858089,0.0,0.0,1.85590038639,0.45867580519,2.31457619158,0.45867580519,0.0480261946334,0.00985064545537,0.319445169994,0.257806068226,0.419493929389
 08/10  14:00:00,3.24560369466,0.413294051611,0.0,0.0,2.08931610798,0.516381700486,2.60569780847,0.516381700486,0.0480261946334,0.00985064545537,0.294631345917,0.272322700192,0.3945351471
 08/10  15:00:00,3.54525044542,0.418428192144,0.0,0.0,2.31189062973,0.571402868216,2.88329349795,0.571402868216,0.0480261946334,0.00985064545537,0.301544742847,0.287460364541,0.398626532109
 08/10  16:00:00,3.60643148655,0.453121177788,0.0,0.0,2.27600666329,0.570380319616,2.8463869829,0.570380319616,0.0510278326292,0.0104663107111,0.343460130304,0.34001523,0.42969928447
 08/10  17:00:00,3.96250628258,0.526587004981,0.0,0.0,2.41954041801,0.614923510087,3.03446392809,0.614923510087,0.0660360226082,0.0135446369897,0.420322530775,0.413064164116,0.498133147825
 08/10  18:00:00,3.78363262479,0.594623605417,0.0,0.0,2.20586784089,0.567232592664,2.77310043356,0.567232592664,0.111060585896,0.0227796103697,0.383153984987,0.448463009979,0.563731304573
 08/10  19:00:00,3.3578949083,0.607941366922,0.0,0.0,1.81306079358,0.491127691431,2.30418848501,0.491127691431,0.2161178825,0.0443279011393,0.315283626754,0.462902012897,0.576054437731
 08/10  20:00:00,3.10007549999,0.570406793466,0.0,0.0,1.46094965051,0.418175348959,1.87912499947,0.418175348959,0.369201360438,0.0757268441841,0.282131328171,0.478815967726,0.537423634109
 08/10  21:00:00,2.93170337499,0.523136650101,0.0,0.0,1.24440049406,0.365834964399,1.61023545846,0.365834964399,0.474258657043,0.0972751213144,0.267221753354,0.467637384822,0.490923525593
 08/10  22:00:00,2.45804626391,0.449024924145,0.0,0.0,1.07497680168,0.319858570922,1.39483537261,0.319858570922,0.35419313721,0.0726485110859,0.216614016064,0.404680226938,0.421148593126
 08/10  23:00:00,2.04710070763,0.370611336394,0.0,0.0,0.953087189461,0.283613826476,1.23670101594,0.283613826476,0.246134262458,0.0504845536965,0.147046288352,0.351659587192,0.346387323442
 08/10  24:00:00,1.62447746451,0.285022432858,0.0,0.0,0.820858565018,0.247760272306,1.06861883732,0.247760272306,0.126068742626,0.0258579434679,0.0979808984401,0.290876042651,0.264985484397
 08/11  01:00:00,1.32443545104,0.245863219783,0.0,0.0,0.658377134156,0.209173324146,0.867550458302,0.209173324146,0.0750409166463,0.0153916382125,0.0835572224677,0.267820215411,0.227414468197
 08/11  02:00:00,1.15122541749,0.236263813249,0.0,0.0,0.556815418118,0.181408858274,0.738224276392,0.181408858274,0.0510278326292,0.0104663107111,0.0717169442605,0.264715053493,0.218028960232
 08/11  03:00:00,1.09122697137,0.23877146745,0.0,0.0,0.521449475744,0.167992015262,0.689441491006,0.167992015262,0.0510278326292,0.0104663107111,0.0642274778329,0.260988859192,0.220793292716
 08/11  04:00:00,1.03171378038,0.26691692444,0.0,0.0,0.475461847648,0.154951985422,0.63041383307,0.154951985422,0.0510278326292,0.0104663107111,0.0736008338661,0.251129970103,0.249617877663
 08/11  05:00:00,1.06232066276,0.398856527003,0.0,0.0,0.464926221744,0.151506772434,0.616432994178,0.151506772434,0.054029470625,0.0110819759668,0.0854603589124,0.280240863082,0.37955218114
 08/11  06:00:00,1.30341950284,0.643151016887,0.0,0.0,0.545902772454,0.177917442166,0.723820214619,0.177917442166,0.0870474952287,0.0178542910518,0.135831742961,0.323790758979,0.620846743593
 08/11  07:00:00,1.5547358888,0.706048153734,0.0,0.0,0.587620085274,0.184207903842,0.771827989116,0.184207903842,0.153083477938,0.0313989294054,0.209298551845,0.344051940493,0.682348192277
 08/11  08:00:00,1.62115817363,0.681427277003,0.0,0.0,0.694050772826,0.206561429683,0.90061220251,0.206561429683,0.120065519832,0.0246266102286,0.269902798408,0.290876042651,0.661390328541
 08/11  09:00:00,1.78267636967,0.622394885098,0.0,0.0,0.868177167181,0.24866459804,1.11684176522,0.24866459804,0.0600327466166,0.0123133064782,0.330854517454,0.247559033897,0.605341821675
 08/11  10:00:00,2.17337525773,0.559132477374,0.0,0.0,1.17367674751,0.326596214939,1.50027296245,0.326596214939,0.0480261946334,0.00985064545537,0.3467692427,0.253381212493,0.541678354134
 08/11  11:00:00,2.28341315092,0.504064471222,0.0,0.0,1.25568011727,0.340253260413,1.59593337768,0.340253260413,0.0480261946334,0.00985064545537,0.361069091606,0.253458841541,0.486605000518
 08/11  12:00:00,2.40469843064,0.460845201259,0.0,0.0,1.36625792288,0.365772322862,1.73203024574,0.365772322862,0.0480261946334,0.00985064545537,0.350527100905,0.249189243904,0.443679841088
 08/11  13:00:00,2.59428769356,0.437559008879,0.0,0.0,1.53813569527,0.405948919982,1.94408461526,0.405948919982,0.0480261946334,0.00985064545537,0.319445169994,0.257806068226,0.419800080179
 08/11  14:00:00,2.87641751118,0.413574562116,0.0,0.0,1.77902493213,0.457486692849,2.23651162498,0.457486692849,0.0480261946334,0.00985064545537,0.294631345917,0.272322700192,0.394815657605
 08/11  15:00:00,3.1417565162,0.418703614041,0.0,0.0,1.9725462287,0.507253340018,2.47979956872,0.507253340018,0.0480261946334,0.00985064545537,0.301544742847,0.287460364541,0.398901954005
 08/11  16:00:00,3.23815244057,0.453430661127,0.0,0.0,1.96548452375,0.512623413179,2.47810793693,0.512623413179,0.0510278326292,0.0104663107111,0.343460130304,0.34001523,0.430008767809
 08/11  17:00:00,3.60599125708,0.52721417292,0.0,0.0,2.1187631091,0.559185793493,2.67794890259,0.559185793493,0.0660360226082,0.0135446369897,0.420322530775,0.413064164116,0.498760315764
 08/11  18:00:00,3.4664524732,0.595131932262,0.0,0.0,1.94308792466,0.512832357305,2.45592028197,0.512832357305,0.111060585896,0.0227796103697,0.383153984987,0.448463009979,0.564239631418
 08/11  19:00:00,3.16529252194,0.608427743637,0.0,0.0,1.6563755134,0.455210585257,2.11158609865,0.455210585257,0.2161178825,0.0443279011393,0.315283626754,0.462902012897,0.576540814447
 08/11  20:00:00,3.05581513404,0.57084021931,0.0,0.0,1.43101196949,0.403852664034,1.83486463352,0.403852664034,0.369201360438,0.0757268441841,0.282131328171,0.478815967726,0.537857059953
 08/11  21:00:00,2.94579531088,0.523516989119,0.0,0.0,1.25935571097,0.364971683379,1.62432739435,0.364971683379,0.474258657043,0.0972751213144,0.267221753354,0.467637384822,0.491303864611
 08/11  22:00:00,2.49280723743,0.449315317898,0.0,0.0,1.10475142336,0.324844922765,1.42959634613,0.324844922765,0.35419313721,0.0726485110859,0.216614016064,0.404680226938,0.421438986879
 08/11  23:00:00,2.03469333072,0.370803662633,0.0,0.0,0.940454897573,0.283838741452,1.22429363903,0.283838741452,0.246134262458,0.0504845536965,0.147046288352,0.351659587192,0.346579649681
 08/11  24:00:00,1.59211457665,0.285113637917,0.0,0.0,0.793826954095,0.242428995368,1.03625594946,0.242428995368,0.126068742626,0.0258579434679,0.0979808984401,0.290876042651,0.265076689455
 08/12  01:00:00,1.2608691416,0.210938634906,0.0,0.0,0.624416542421,0.198376052696,0.822792595117,0.198376052696,0.0750409166463,0.0153916382125,0.0647487762143,0.267820215411,0.19248988332
 08/12  02:00:00,1.10983335109,0.210724866826,0.0,0.0,0.536547086616,0.172828298596,0.709375385212,0.172828298596,0.0510278326292,0.0104663107111,0.0591737690473,0.264715053493,0.192490013809
 08/12  03:00:00,1.00887064835,0.210468772856,0.0,0.0,0.461412180094,0.152355204377,0.613767384471,0.152355204377,0.0510278326292,0.0104663107111,0.0575452613432,0.260988859192,0.192490598122
 08/12  04:00:00,0.931532500933,0.209789784653,0.0,0.0,0.406901060762,0.135858501528,0.54275956229,0.135858501528,0.0510278326292,0.0104663107111,0.0610738252006,0.251129970103,0.192490737876
 08/12  05:00:00,0.931532586806,0.21179501759,0.0,0.0,0.379102026827,0.12659168981,0.505693716638,0.12659168981,0.054029470625,0.0110819759668,0.0654115604945,0.280240863082,0.192490671728
 08/12  06:00:00,1.10419420701,0.21479555871,0.0,0.0,0.431486083364,0.144094768798,0.575580852162,0.144094768798,0.0870474952287,0.0178542910518,0.0848458095854,0.323790758979,0.192491285416
 08/12  07:00:00,1.25800779821,0.216190426345,0.0,0.0,0.433647430084,0.141311766677,0.57495919676,0.141311766677,0.153083477938,0.0313989294054,0.109439253609,0.344051940493,0.192490464887
 08/12  08:00:00,1.23034160889,0.212526821358,0.0,0.0,0.506083360877,0.158613102725,0.664696463602,0.158613102725,0.120065519832,0.0246266102286,0.115001972574,0.290876042651,0.192489872896
 08/12  09:00:00,1.3363200983,0.209542434551,0.0,0.0,0.680430246841,0.202468945239,0.88289919208,0.202468945239,0.0600327466166,0.0123133064782,0.118440819231,0.247559033897,0.192489371129
 08/12  10:00:00,1.72822890016,0.209942937361,0.0,0.0,1.00790835186,0.284548242112,1.29245659397,0.284548242112,0.0480261946334,0.00985064545537,0.109439253609,0.253381212493,0.192488814122
 08/12  11:00:00,1.83494398974,0.209948255249,0.0,0.0,1.08780809997,0.302598195747,1.39040629572,0.302598195747,0.0480261946334,0.00985064545537,0.118127012398,0.253458841541,0.192488784546
 08/12  12:00:00,2.07754855555,0.209654143258,0.0,0.0,1.282419241,0.343319967994,1.62573920899,0.343319967994,0.0480261946334,0.00985064545537,0.129668262563,0.249189243904,0.192488783087
 08/12  13:00:00,2.29891854116,0.210247621937,0.0,0.0,1.4649103925,0.386619760068,1.85153015257,0.386619760068,0.0480261946334,0.00985064545537,0.116630480278,0.257806068226,0.192488693236
 08/12  14:00:00,2.55769807458,0.21124763079,0.0,0.0,1.66495155425,0.434253646651,2.0992052009,0.434253646651,0.0480261946334,0.00985064545537,0.113218333395,0.272322700192,0.192488726279
 08/12  15:00:00,2.83375034613,0.21228050471,0.0,0.0,1.85884405904,0.484825819896,2.34366987893,0.484825819896,0.0480261946334,0.00985064545537,0.129668262563,0.287460364541,0.192478844675
 08/12  16:00:00,2.96463570288,0.215899232034,0.0,0.0,1.87641272638,0.495233419897,2.37164614628,0.495233419897,0.0510278326292,0.0104663107111,0.176405183267,0.34001523,0.192477338716
 08/12  17:00:00,3.305388775,0.220932604442,0.0,0.0,2.01264783231,0.531217322579,2.54386515489,0.531217322579,0.0660360226082,0.0135446369897,0.253803796394,0.413064164116,0.192478747286
 08/12  18:00:00,3.06234904497,0.223378102418,0.0,0.0,1.75112797435,0.468826319805,2.21995429415,0.468826319805,0.111060585896,0.0227796103697,0.215016544572,0.448463009979,0.192485801574
 08/12  19:00:00,2.79797057242,0.224375345377,0.0,0.0,1.49910272022,0.417001601118,1.91610432134,0.417001601118,0.2161178825,0.0443279011393,0.143443454541,0.462902012897,0.192488416186
 08/12  20:00:00,2.6597268925,0.225471428643,0.0,0.0,1.24819124893,0.361732759854,1.60992400879,0.361732759854,0.369201360438,0.0757268441841,0.110983711367,0.478815967726,0.192488269286
 08/12  21:00:00,2.49349672226,0.224701417038,0.0,0.0,1.0311898117,0.311354213537,1.34254402524,0.311354213537,0.474258657043,0.0972751213144,0.0967065338375,0.467637384822,0.19248829253
 08/12  22:00:00,2.08037396256,0.220364932051,0.0,0.0,0.88171262233,0.269516568346,1.15122919068,0.269516568346,0.35419313721,0.0726485110859,0.0825478966538,0.404680226938,0.192488601031
 08/12  23:00:00,1.61574445895,0.216712814914,0.0,0.0,0.663529765377,0.21648894017,0.880018705547,0.21648894017,0.246134262458,0.0504845536965,0.0723723500616,0.351659587192,0.192488801962
 08/12  24:00:00,1.22348668287,0.212526216842,0.0,0.0,0.524275903455,0.175344879215,0.69962078267,0.175344879215,0.126068742626,0.0258579434679,0.0659881714582,0.290876042651,0.19248926838
 08/13  01:00:00,1.01565059393,0.210938276765,0.0,0.0,0.431362840379,0.146211207071,0.57757404745,0.146211207071,0.0750409166463,0.0153916382125,0.0647487762143,0.267820215411,0.19248952518
 08/13  02:00:00,0.86075050077,0.21072460911,0.0,0.0,0.340778623932,0.119513910957,0.460292534889,0.119513910957,0.0510278326292,0.0104663107111,0.0591737690473,0.264715053493,0.192489756094
 08/13  03:00:00,0.764683108326,0.210468138907,0.0,0.0,0.27186347362,0.097716370831,0.369579844451,0.097716370831,0.0510278326292,0.0104663107111,0.0575452613432,0.260988859192,0.192489964173
 08/13  04:00:00,0.70612891732,0.209788934052,0.0,0.0,0.233417221534,0.0839387571423,0.317355978677,0.0839387571423,0.0510278326292,0.0104663107111,0.0610738252006,0.251129970103,0.192489887275
 08/13  05:00:00,0.69484872174,0.211794424355,0.0,0.0,0.196743716601,0.0722661349697,0.269009851571,0.0722661349697,0.054029470625,0.0110819759668,0.0654115604945,0.280240863082,0.192490078493
 08/13  06:00:00,0.856290154393,0.214794098994,0.0,0.0,0.242510523315,0.0851662762323,0.327676799548,0.0851662762323,0.0870474952287,0.0178542910518,0.0848458095854,0.323790758979,0.1924898257
 08/13  07:00:00,1.04556548377,0.216189474615,0.0,0.0,0.270654945676,0.0918619366442,0.36251688232,0.0918619366442,0.153083477938,0.0313989294054,0.109439253609,0.344051940493,0.192489513158
 08/13  08:00:00,1.07701933329,0.212525987912,0.0,0.0,0.389152187641,0.122222000361,0.511374188002,0.122222000361,0.120065519832,0.0246266102286,0.115001972574,0.290876042651,0.19248903945
